id,name,instructions,prep_time,cook_time,complexity,cuisine_type,meal_type,calories,protein,carbs,fats,is_vegetarian,is_vegan,is_gluten_free,is_dairy_free,diabetes_friendly,hypertension_friendly,heart_healthy,low_fodmap,renal_friendly,glycemic_impact,dash_diet_score,anti_inflammatory_score,omega3_content,fiber_content,prep_difficulty,equipment_required,batch_cook_friendly,meal_prep_time,cost_rating,ingredient_accessibility,flavor_profile,texture_profile,optimal_serving_times,seasonality,satiety_index,palatability_score,keto_compatible,paleo_compatible,vegan_compatible,energy_density,meal_completeness,estimated_cost,serving_temperature
303,Recipe_303_Western_lunch,Instructions for recipe 303,56,84,Advanced,Western,lunch,1303.9,91.3,58.5,107.6,0,0,0,0,1,0,1,1,0,30.8,1.0,3.9,4.3,5.5,Beginner,Basic,1,32,$$,Specialty,Sweet,Soft,Evening,Winter,9.8,9.9,1,0,1,Medium,Side Dish,17.14,Room Temp
304,Recipe_304_Mediterranean_lunch,Instructions for recipe 304,23,45,Intermediate,Mediterranean,lunch,844.8,35.8,80.0,57.8,0,0,0,0,1,1,0,0,1,91.5,0.5,0.3,0.8,13.4,Beginner,Professional,0,12,$$,Rare,Savory,Crispy,Afternoon,Fall,3.2,4.2,0,0,0,Low,Side Dish,3.38,Room Temp
305,Recipe_305_Mediterranean_snack,Instructions for recipe 305,13,10,Basic,Mediterranean,snack,321.8,12.0,36.1,11.7,0,0,0,0,1,1,0,1,0,50.8,1.3,8.9,3.4,3.0,Beginner,Basic,1,100,$$,Common,Savory,Soft,Anytime,All Season,7.6,4.4,0,1,0,High,Side Dish,8.14,Hot
306,Recipe_306_Asian_dinner,Instructions for recipe 306,16,18,Basic,Asian,dinner,235.2,11.3,34.5,9.4,0,0,0,0,0,0,1,0,1,62.9,5.2,7.9,3.7,10.2,Beginner,Basic,0,54,$,Specialty,Savory,Creamy,Morning,Summer,1.4,4.1,0,1,0,Medium,Complete Meal,3.76,Hot
307,Recipe_307_Mexican_snack,Instructions for recipe 307,20,23,Basic,Mexican,snack,284.7,7.2,52.4,6.5,0,0,0,1,0,0,1,1,1,16.8,2.1,7.7,1.7,14.0,Intermediate,Basic,0,28,$$,Rare,Spicy,Creamy,Anytime,Winter,2.2,9.2,0,0,0,Low,Complete Meal,11.48,Hot
308,Recipe_308_Indian_lunch,Instructions for recipe 308,20,5,Basic,Indian,lunch,431.3,20.9,42.4,18.8,0,0,0,0,1,1,0,1,0,25.7,6.3,6.8,0.4,13.9,Intermediate,Professional,0,75,$,Common,Savory,Chewy,Afternoon,All Season,2.0,9.9,0,0,1,High,Snack,14.71,Cold
309,Recipe_309_Western_snack,Instructions for recipe 309,35,21,Intermediate,Western,snack,1247.4,67.3,81.8,63.7,0,0,0,0,1,1,0,0,1,49.3,7.7,8.0,1.8,5.4,Advanced,Basic,1,51,$$$,Specialty,Savory,Soft,Afternoon,Summer,3.4,9.1,0,1,1,Medium,Snack,8.85,Hot
310,Recipe_310_Mexican_breakfast,Instructions for recipe 310,15,17,Basic,Mexican,breakfast,439.2,39.9,9.7,11.2,0,0,0,0,1,0,1,0,0,96.9,7.3,7.1,0.3,10.6,Intermediate,Professional,1,46,$$,Common,Spicy,Chewy,Anytime,Fall,9.7,8.5,0,0,1,Low,Snack,9.64,Hot
311,Recipe_311_Mexican_dinner,Instructions for recipe 311,62,77,Advanced,Mexican,dinner,992.2,45.2,135.6,35.5,0,0,0,1,0,0,1,0,0,46.1,6.6,2.5,5.0,11.0,Intermediate,Professional,1,47,$,Rare,Umami,Creamy,Anytime,Fall,9.6,7.0,0,0,0,High,Side Dish,18.54,Hot
312,Recipe_312_Indian_snack,Instructions for recipe 312,25,54,Intermediate,Indian,snack,523.9,28.0,45.2,26.1,0,0,1,0,1,0,0,1,1,30.0,7.1,3.5,4.1,13.4,Intermediate,Basic,1,103,$$$,Common,Bitter,Creamy,Anytime,Spring,3.1,3.8,0,1,0,Medium,Complete Meal,19.35,Cold
313,Recipe_313_Asian_breakfast,Instructions for recipe 313,67,108,Advanced,Asian,breakfast,692.2,26.7,71.7,33.6,0,0,0,0,1,0,0,0,1,69.8,4.2,4.1,0.7,3.4,Advanced,Basic,0,62,$,Rare,Savory,Crunchy,Evening,Spring,6.3,1.5,0,0,1,Low,Side Dish,8.92,Room Temp
314,Recipe_314_Asian_dinner,Instructions for recipe 314,15,10,Basic,Asian,dinner,268.1,11.9,18.8,12.3,1,1,0,1,1,0,0,0,0,54.0,8.2,0.8,2.8,6.4,Beginner,Professional,0,11,$$,Common,Spicy,Soft,Morning,Summer,9.2,1.9,1,1,1,Medium,Complete Meal,4.41,Hot
315,Recipe_315_Mediterranean_breakfast,Instructions for recipe 315,20,48,Intermediate,Mediterranean,breakfast,838.1,50.1,89.0,22.4,0,0,0,0,1,0,1,0,0,56.4,8.4,4.9,2.1,12.7,Intermediate,Basic,1,77,$,Specialty,Umami,Creamy,Afternoon,All Season,9.0,4.3,0,0,0,Medium,Side Dish,12.15,Room Temp
316,Recipe_316_Asian_dinner,Instructions for recipe 316,27,26,Intermediate,Asian,dinner,544.8,31.1,78.5,37.2,0,0,1,0,1,0,1,0,0,33.5,2.2,9.3,0.9,13.3,Intermediate,Basic,0,56,$$,Rare,Bitter,Creamy,Anytime,Spring,0.1,5.8,0,0,1,High,Complete Meal,11.57,Room Temp
317,Recipe_317_Western_breakfast,Instructions for recipe 317,16,10,Basic,Western,breakfast,349.8,16.5,41.7,9.9,0,0,0,0,0,0,0,1,1,38.5,4.9,9.1,4.1,7.9,Intermediate,Professional,1,33,$,Specialty,Sweet,Chewy,Afternoon,Summer,8.6,4.3,0,0,1,Medium,Snack,11.91,Cold
318,Recipe_318_Mexican_lunch,Instructions for recipe 318,41,72,Advanced,Mexican,lunch,501.2,9.8,79.2,23.8,1,0,0,0,0,0,1,0,0,10.4,3.3,6.4,0.6,12.7,Beginner,Basic,0,61,$$,Specialty,Umami,Creamy,Afternoon,Summer,9.0,7.6,0,1,0,Low,Snack,3.29,Cold
319,Recipe_319_Mediterranean_lunch,Instructions for recipe 319,49,60,Advanced,Mediterranean,lunch,723.3,26.5,80.0,27.8,0,0,1,0,1,1,1,0,1,92.2,6.2,6.5,0.6,0.4,Advanced,Basic,1,72,$,Common,Spicy,Crunchy,Evening,Spring,2.1,1.2,0,1,1,High,Snack,17.14,Hot
320,Recipe_320_Indian_snack,Instructions for recipe 320,15,21,Basic,Indian,snack,333.4,10.1,59.0,13.1,0,0,0,0,0,1,0,0,1,57.3,9.5,9.6,4.6,9.4,Intermediate,Professional,0,114,$$,Common,Sweet,Crunchy,Morning,Winter,2.7,5.4,1,1,0,High,Complete Meal,16.57,Cold
321,Recipe_321_Indian_breakfast,Instructions for recipe 321,9,29,Basic,Indian,breakfast,484.9,22.8,24.7,33.4,0,0,0,0,0,0,0,0,1,20.7,0.1,2.8,0.8,6.9,Advanced,Basic,1,12,$,Common,Savory,Crispy,Afternoon,Winter,5.2,2.7,0,0,1,Medium,Snack,7.5,Hot
322,Recipe_322_Mediterranean_lunch,Instructions for recipe 322,78,67,Advanced,Mediterranean,lunch,941.3,31.2,46.8,72.5,0,0,0,0,0,0,0,0,0,6.1,4.7,5.6,4.6,2.2,Beginner,Professional,1,61,$$$,Rare,Spicy,Chewy,Afternoon,Winter,4.6,7.5,0,0,0,Medium,Snack,7.72,Cold
323,Recipe_323_Western_dinner,Instructions for recipe 323,9,28,Basic,Western,dinner,718.1,48.3,32.4,41.6,0,0,0,0,1,1,0,0,1,42.0,5.9,1.9,4.1,0.3,Advanced,Specialized,1,61,$,Specialty,Umami,Creamy,Afternoon,Summer,7.9,7.3,0,0,1,High,Snack,6.47,Room Temp
324,Recipe_324_Asian_snack,Instructions for recipe 324,25,47,Intermediate,Asian,snack,425.1,30.9,47.3,15.4,1,0,1,0,0,0,0,1,1,65.6,7.1,3.9,2.6,14.9,Beginner,Specialized,0,105,$$,Specialty,Bitter,Soft,Morning,All Season,9.9,0.6,0,0,0,Medium,Side Dish,5.29,Cold
325,Recipe_325_Mexican_snack,Instructions for recipe 325,50,46,Advanced,Mexican,snack,703.1,49.6,47.5,38.9,0,0,0,0,0,0,0,0,0,0.8,8.9,5.4,0.7,11.3,Beginner,Specialized,1,12,$$,Specialty,Umami,Crunchy,Afternoon,Winter,8.9,1.5,1,1,0,Medium,Side Dish,6.82,Cold
326,Recipe_326_Indian_breakfast,Instructions for recipe 326,36,52,Intermediate,Indian,breakfast,633.6,28.8,69.7,46.5,0,0,0,0,1,1,0,1,0,39.9,3.6,7.9,2.8,8.8,Intermediate,Basic,0,14,$$,Rare,Savory,Crunchy,Anytime,Spring,9.6,0.2,1,1,1,High,Side Dish,17.52,Hot
327,Recipe_327_Western_lunch,Instructions for recipe 327,19,11,Basic,Western,lunch,580.1,35.1,26.8,53.7,0,0,0,0,1,0,1,1,1,73.9,0.2,1.3,2.8,0.7,Intermediate,Professional,0,75,$$$,Rare,Umami,Crunchy,Afternoon,Fall,9.9,5.5,1,0,0,High,Complete Meal,2.4,Cold
328,Recipe_328_Asian_lunch,Instructions for recipe 328,28,21,Intermediate,Asian,lunch,645.9,50.8,82.4,39.3,0,0,0,0,0,0,0,1,1,59.6,6.1,1.9,1.4,12.2,Intermediate,Specialized,1,114,$$,Specialty,Savory,Creamy,Afternoon,Summer,3.9,6.8,0,1,0,High,Side Dish,9.36,Hot
329,Recipe_329_Western_dinner,Instructions for recipe 329,7,23,Basic,Western,dinner,720.0,32.9,118.6,25.2,0,0,0,0,0,0,1,0,1,41.2,8.1,3.2,3.7,7.3,Beginner,Basic,0,99,$$,Common,Savory,Crunchy,Evening,All Season,9.5,9.1,0,1,1,Medium,Side Dish,18.32,Cold
330,Recipe_330_Western_snack,Instructions for recipe 330,14,23,Basic,Western,snack,672.5,34.3,58.7,52.7,1,0,0,0,1,0,1,0,1,90.8,5.7,0.9,4.3,0.9,Intermediate,Specialized,1,64,$$,Common,Sweet,Creamy,Afternoon,Summer,9.3,7.8,1,1,1,High,Side Dish,2.4,Room Temp
331,Recipe_331_Indian_breakfast,Instructions for recipe 331,37,65,Advanced,Indian,breakfast,1311.3,62.6,128.6,70.4,0,0,0,0,1,1,0,1,0,54.9,3.0,0.8,1.6,6.1,Beginner,Basic,1,27,$$,Specialty,Bitter,Chewy,Evening,Winter,6.4,8.3,0,1,0,High,Complete Meal,6.89,Cold
332,Recipe_332_Mediterranean_snack,Instructions for recipe 332,20,15,Basic,Mediterranean,snack,303.4,16.7,28.1,20.4,1,1,0,0,0,0,0,1,0,72.2,2.9,9.8,3.5,12.2,Advanced,Basic,1,74,$$,Common,Spicy,Crunchy,Morning,Fall,0.8,0.9,0,1,1,Medium,Complete Meal,17.7,Room Temp
333,Recipe_333_Mexican_snack,Instructions for recipe 333,74,79,Advanced,Mexican,snack,1774.8,110.9,127.4,90.2,0,0,0,0,1,0,0,0,0,4.5,2.7,4.6,4.4,11.1,Beginner,Basic,1,106,$$,Common,Umami,Soft,Morning,All Season,2.1,1.0,0,1,1,High,Complete Meal,5.76,Room Temp
334,Recipe_334_Mediterranean_lunch,Instructions for recipe 334,8,16,Basic,Mediterranean,lunch,173.3,4.5,33.6,2.4,0,0,0,0,1,1,0,0,1,18.4,7.7,5.5,1.8,3.8,Intermediate,Basic,0,49,$$$,Rare,Sweet,Creamy,Morning,All Season,2.3,4.8,0,0,1,High,Complete Meal,4.6,Room Temp
335,Recipe_335_Asian_dinner,Instructions for recipe 335,19,47,Intermediate,Asian,dinner,750.0,52.6,51.7,38.7,0,0,0,0,1,0,1,1,1,98.8,7.2,7.0,4.3,4.1,Beginner,Basic,0,41,$$$,Common,Sweet,Crunchy,Anytime,Winter,2.8,6.2,1,1,0,Low,Snack,9.59,Hot
336,Recipe_336_Mediterranean_breakfast,Instructions for recipe 336,30,22,Intermediate,Mediterranean,breakfast,1096.1,63.3,145.0,46.3,0,0,0,1,0,0,0,1,0,16.7,6.7,1.8,0.9,1.3,Advanced,Basic,0,34,$$$,Specialty,Umami,Crunchy,Morning,Summer,6.4,8.0,0,0,1,Low,Side Dish,3.11,Cold
337,Recipe_337_Mediterranean_dinner,Instructions for recipe 337,35,53,Intermediate,Mediterranean,dinner,981.9,47.8,76.6,45.3,0,0,0,0,0,0,0,0,0,76.2,9.2,5.6,4.5,1.6,Beginner,Professional,0,5,$$$,Common,Spicy,Soft,Afternoon,Spring,4.0,6.7,0,1,0,High,Complete Meal,14.61,Cold
338,Recipe_338_Mediterranean_breakfast,Instructions for recipe 338,85,70,Advanced,Mediterranean,breakfast,1036.7,77.5,93.6,64.8,0,0,0,0,1,0,0,0,1,21.2,5.8,9.4,4.5,10.6,Beginner,Specialized,0,60,$,Specialty,Umami,Crunchy,Morning,Summer,7.4,4.2,0,1,1,High,Snack,9.82,Hot
339,Recipe_339_Asian_breakfast,Instructions for recipe 339,32,55,Advanced,Asian,breakfast,558.1,13.7,65.3,29.8,0,0,0,0,1,0,0,0,1,99.2,2.5,6.6,5.0,8.5,Beginner,Professional,0,118,$$,Rare,Umami,Crispy,Evening,Summer,1.6,0.7,1,0,0,Low,Snack,7.56,Cold
340,Recipe_340_Indian_snack,Instructions for recipe 340,66,110,Advanced,Indian,snack,717.0,52.6,90.4,40.0,0,0,0,0,0,0,0,0,0,2.0,3.4,3.7,0.9,3.7,Beginner,Basic,1,104,$$$,Specialty,Bitter,Crunchy,Morning,Winter,3.1,9.1,0,1,1,Medium,Snack,11.57,Room Temp
341,Recipe_341_Indian_lunch,Instructions for recipe 341,16,32,Intermediate,Indian,lunch,715.4,40.4,57.7,33.5,0,0,0,0,1,0,0,1,0,35.7,7.6,3.9,1.8,12.8,Advanced,Basic,1,32,$,Rare,Spicy,Creamy,Evening,Fall,6.9,6.6,1,1,1,High,Complete Meal,15.4,Cold
342,Recipe_342_Mexican_dinner,Instructions for recipe 342,29,22,Intermediate,Mexican,dinner,1131.7,74.7,35.6,60.1,0,0,0,0,1,0,1,1,0,77.8,2.9,8.1,3.2,13.3,Advanced,Professional,1,36,$$,Specialty,Bitter,Soft,Morning,Winter,8.2,9.6,1,1,1,High,Complete Meal,19.77,Room Temp
343,Recipe_343_Mexican_breakfast,Instructions for recipe 343,87,94,Advanced,Mexican,breakfast,878.4,39.1,116.3,26.1,1,0,0,0,1,1,1,1,0,12.2,2.0,8.0,3.0,8.4,Intermediate,Basic,1,62,$$$,Rare,Bitter,Chewy,Evening,Fall,5.9,7.4,1,1,0,Low,Side Dish,8.81,Cold
344,Recipe_344_Mexican_dinner,Instructions for recipe 344,53,115,Advanced,Mexican,dinner,940.1,53.8,55.3,40.5,0,0,0,0,1,0,1,0,0,13.9,5.2,8.6,4.8,9.9,Intermediate,Specialized,1,44,$,Rare,Spicy,Chewy,Evening,Summer,0.3,8.9,0,0,1,Low,Snack,15.53,Hot
345,Recipe_345_Mediterranean_snack,Instructions for recipe 345,18,26,Basic,Mediterranean,snack,1032.8,37.8,115.9,49.8,0,0,0,0,0,1,1,0,0,80.7,7.5,0.5,2.1,7.0,Intermediate,Basic,0,117,$$,Rare,Savory,Creamy,Anytime,Fall,3.6,2.9,0,1,0,Medium,Side Dish,8.6,Cold
346,Recipe_346_Asian_lunch,Instructions for recipe 346,32,102,Advanced,Asian,lunch,742.5,35.2,87.5,55.0,1,0,0,0,0,0,1,0,1,21.2,6.5,2.6,3.9,13.0,Intermediate,Basic,1,90,$$,Rare,Umami,Crispy,Morning,Winter,3.0,6.0,1,0,1,High,Snack,14.21,Cold
347,Recipe_347_Mexican_lunch,Instructions for recipe 347,29,34,Intermediate,Mexican,lunch,559.8,27.7,77.0,16.1,1,1,0,0,1,0,1,0,1,94.7,1.8,5.6,0.9,2.8,Beginner,Professional,1,59,$$$,Specialty,Bitter,Creamy,Evening,Summer,4.6,1.0,0,0,1,Low,Snack,2.52,Cold
348,Recipe_348_Western_lunch,Instructions for recipe 348,24,29,Intermediate,Western,lunch,814.9,39.9,34.9,47.2,0,0,0,0,1,1,0,0,1,22.9,5.8,9.3,4.3,11.2,Advanced,Specialized,0,55,$$,Common,Savory,Chewy,Evening,All Season,2.9,1.1,1,0,1,High,Complete Meal,11.35,Hot
349,Recipe_349_Western_snack,Instructions for recipe 349,70,62,Advanced,Western,snack,932.4,71.6,53.6,51.4,0,0,0,0,0,1,0,1,1,16.2,1.8,3.7,2.8,8.4,Intermediate,Basic,0,6,$$$,Rare,Savory,Soft,Afternoon,All Season,0.5,1.1,1,1,1,Medium,Complete Meal,11.24,Cold
350,Recipe_350_Asian_dinner,Instructions for recipe 350,6,27,Basic,Asian,dinner,730.2,75.0,27.4,49.2,0,0,0,0,1,1,1,0,0,13.1,6.2,9.1,2.3,1.8,Intermediate,Professional,1,84,$$,Specialty,Savory,Crispy,Evening,Spring,7.5,5.9,1,1,0,High,Snack,2.86,Room Temp
351,Recipe_351_Mexican_snack,Instructions for recipe 351,21,20,Intermediate,Mexican,snack,357.5,13.4,39.4,16.2,0,0,1,0,0,1,1,1,0,42.1,3.2,6.2,4.7,8.6,Intermediate,Specialized,0,37,$$$,Common,Bitter,Soft,Morning,Fall,3.7,4.3,0,1,1,High,Side Dish,11.22,Cold
352,Recipe_352_Indian_lunch,Instructions for recipe 352,19,5,Basic,Indian,lunch,900.3,43.9,91.6,42.3,0,0,0,0,1,0,1,1,1,25.6,3.9,5.3,3.5,9.3,Intermediate,Professional,0,15,$$,Common,Umami,Crispy,Afternoon,Summer,2.4,3.2,1,0,0,Medium,Snack,14.36,Room Temp
353,Recipe_353_Indian_lunch,Instructions for recipe 353,46,109,Advanced,Indian,lunch,742.9,35.6,119.4,37.4,0,0,0,0,0,0,1,0,0,4.2,4.7,4.7,2.2,0.0,Advanced,Specialized,1,6,$$$,Common,Spicy,Crunchy,Evening,All Season,1.2,5.4,0,0,0,Low,Complete Meal,14.27,Cold
354,Recipe_354_Indian_dinner,Instructions for recipe 354,34,34,Intermediate,Indian,dinner,640.8,32.8,38.8,42.0,0,0,0,0,0,0,1,0,0,0.5,7.3,8.5,4.0,9.4,Advanced,Basic,0,92,$$$,Rare,Savory,Crispy,Anytime,All Season,3.3,2.4,1,0,0,Low,Complete Meal,5.39,Hot
355,Recipe_355_Indian_breakfast,Instructions for recipe 355,18,35,Intermediate,Indian,breakfast,756.8,50.1,74.2,66.1,0,0,0,0,0,0,0,0,0,18.8,6.0,8.2,3.9,5.8,Beginner,Professional,1,36,$$$,Common,Spicy,Soft,Anytime,All Season,8.6,7.7,0,1,1,Medium,Snack,8.52,Hot
356,Recipe_356_Asian_breakfast,Instructions for recipe 356,85,97,Advanced,Asian,breakfast,1886.0,95.1,169.6,104.9,1,0,0,0,0,0,1,1,0,76.2,1.2,2.3,2.5,12.5,Beginner,Basic,0,47,$$,Rare,Savory,Crunchy,Anytime,Spring,9.4,2.2,1,1,0,Medium,Side Dish,3.47,Room Temp
357,Recipe_357_Mediterranean_breakfast,Instructions for recipe 357,82,120,Advanced,Mediterranean,breakfast,1321.2,51.6,171.7,56.7,0,0,0,0,0,1,1,0,1,52.6,1.2,7.7,4.2,13.7,Advanced,Professional,0,101,$$,Specialty,Umami,Crunchy,Morning,Spring,6.7,6.3,1,0,1,Medium,Side Dish,12.31,Room Temp
358,Recipe_358_Mediterranean_lunch,Instructions for recipe 358,14,6,Basic,Mediterranean,lunch,245.3,7.6,39.6,7.9,0,0,0,0,0,0,0,1,0,2.8,4.5,1.7,0.7,14.9,Intermediate,Specialized,1,104,$$$,Common,Sweet,Chewy,Morning,Summer,4.1,2.1,1,0,0,Medium,Snack,5.16,Room Temp
359,Recipe_359_Western_lunch,Instructions for recipe 359,16,16,Basic,Western,lunch,379.6,37.7,19.2,28.1,1,0,0,0,0,1,0,1,1,87.7,1.3,3.4,2.9,1.5,Advanced,Specialized,1,17,$,Rare,Bitter,Crispy,Morning,All Season,1.1,0.2,1,0,0,Medium,Snack,15.12,Cold
360,Recipe_360_Mediterranean_dinner,Instructions for recipe 360,32,41,Intermediate,Mediterranean,dinner,1170.0,51.8,107.2,53.4,0,0,0,0,0,1,0,0,0,13.3,4.5,0.3,0.8,7.3,Advanced,Professional,0,42,$$$,Common,Spicy,Chewy,Anytime,Fall,7.6,2.0,1,1,1,Low,Complete Meal,5.5,Room Temp
361,Recipe_361_Mexican_lunch,Instructions for recipe 361,41,63,Advanced,Mexican,lunch,1375.3,100.1,64.2,86.0,0,0,0,0,1,1,1,1,1,53.3,3.1,8.9,2.9,14.7,Advanced,Specialized,1,50,$$$,Specialty,Spicy,Crispy,Anytime,Summer,2.1,4.7,1,0,0,Low,Side Dish,9.64,Hot
362,Recipe_362_Western_dinner,Instructions for recipe 362,5,9,Basic,Western,dinner,737.7,34.7,74.3,35.8,0,0,0,0,1,0,1,1,0,30.8,1.0,4.4,4.8,9.5,Advanced,Basic,1,10,$$$,Common,Umami,Chewy,Morning,Summer,7.1,3.6,1,0,1,High,Side Dish,11.34,Cold
363,Recipe_363_Western_snack,Instructions for recipe 363,16,25,Intermediate,Western,snack,646.4,52.6,20.2,37.9,0,0,0,0,0,1,0,0,0,7.0,6.1,3.4,1.2,8.5,Advanced,Specialized,1,103,$,Rare,Spicy,Soft,Anytime,Winter,7.3,6.8,1,0,0,Low,Side Dish,18.19,Room Temp
364,Recipe_364_Mediterranean_dinner,Instructions for recipe 364,82,70,Advanced,Mediterranean,dinner,1303.4,73.5,73.9,86.7,0,0,0,0,0,0,0,1,0,72.4,1.5,6.2,4.9,0.5,Beginner,Professional,1,105,$$$,Specialty,Sweet,Creamy,Anytime,All Season,4.2,1.4,1,1,1,Low,Complete Meal,17.11,Hot
365,Recipe_365_Mediterranean_breakfast,Instructions for recipe 365,13,15,Basic,Mediterranean,breakfast,528.1,34.8,32.6,30.7,0,0,0,0,1,0,0,1,0,50.4,1.2,8.9,1.4,8.3,Advanced,Professional,0,113,$$$,Specialty,Bitter,Crunchy,Anytime,Summer,5.2,5.9,1,1,0,Low,Complete Meal,14.25,Room Temp
366,Recipe_366_Indian_lunch,Instructions for recipe 366,11,29,Basic,Indian,lunch,76.1,3.6,3.5,6.7,0,0,0,0,1,1,0,0,1,29.5,5.5,8.0,2.9,4.4,Advanced,Basic,0,106,$$$,Specialty,Umami,Crunchy,Evening,Spring,0.3,8.9,1,1,0,Medium,Snack,6.21,Cold
367,Recipe_367_Mexican_dinner,Instructions for recipe 367,48,106,Advanced,Mexican,dinner,746.3,23.7,125.4,34.2,0,0,0,0,1,1,0,0,0,4.0,4.3,3.9,0.6,7.4,Advanced,Basic,0,105,$$,Common,Umami,Crunchy,Evening,All Season,4.2,2.5,0,0,0,Low,Complete Meal,7.63,Cold
368,Recipe_368_Asian_snack,Instructions for recipe 368,11,25,Basic,Asian,snack,593.9,19.7,34.0,50.1,0,0,0,0,1,1,0,0,1,75.7,3.3,4.3,2.8,7.6,Beginner,Professional,1,81,$$$,Specialty,Savory,Crispy,Anytime,Summer,5.6,4.3,0,0,0,High,Side Dish,8.74,Hot
369,Recipe_369_Asian_lunch,Instructions for recipe 369,20,24,Basic,Asian,lunch,114.3,4.8,39.0,4.7,1,0,1,0,0,1,1,1,1,64.2,4.3,0.3,1.3,6.0,Advanced,Specialized,0,39,$,Common,Bitter,Soft,Morning,All Season,9.3,7.0,0,1,0,Low,Side Dish,19.25,Hot
370,Recipe_370_Mexican_dinner,Instructions for recipe 370,6,9,Basic,Mexican,dinner,365.6,34.7,22.1,39.8,0,0,1,0,0,0,1,1,1,19.2,9.8,1.7,3.0,9.3,Beginner,Basic,0,41,$,Rare,Savory,Creamy,Morning,Summer,8.8,4.7,1,1,1,High,Side Dish,14.81,Room Temp
371,Recipe_371_Mexican_snack,Instructions for recipe 371,5,8,Basic,Mexican,snack,491.3,21.8,28.1,19.7,0,0,0,1,0,0,0,0,1,79.1,1.7,3.4,4.2,13.4,Beginner,Basic,0,16,$$$,Common,Sweet,Creamy,Anytime,Spring,6.8,6.0,1,0,1,High,Side Dish,16.28,Hot
372,Recipe_372_Mediterranean_breakfast,Instructions for recipe 372,9,11,Basic,Mediterranean,breakfast,426.3,8.2,27.3,22.1,1,0,0,0,1,0,1,1,1,23.0,0.0,1.3,1.0,11.6,Intermediate,Basic,1,38,$$,Specialty,Umami,Soft,Evening,Summer,0.8,9.2,1,0,1,Medium,Snack,9.47,Hot
373,Recipe_373_Mediterranean_dinner,Instructions for recipe 373,15,18,Basic,Mediterranean,dinner,193.5,10.6,13.9,10.6,0,0,0,0,1,0,0,0,1,63.9,8.5,9.7,2.4,1.4,Beginner,Specialized,1,26,$$$,Common,Bitter,Chewy,Anytime,Summer,9.3,7.2,0,1,0,Low,Complete Meal,4.12,Room Temp
374,Recipe_374_Mexican_dinner,Instructions for recipe 374,17,23,Basic,Mexican,dinner,160.5,17.4,5.4,8.6,1,0,0,0,1,1,1,0,1,56.8,2.6,8.6,0.0,8.3,Advanced,Basic,0,5,$$$,Specialty,Umami,Creamy,Afternoon,All Season,1.6,7.7,0,0,0,Medium,Snack,13.33,Room Temp
375,Recipe_375_Mexican_lunch,Instructions for recipe 375,39,21,Intermediate,Mexican,lunch,966.4,61.1,96.0,49.4,0,0,0,0,0,1,0,1,1,1.8,1.7,0.9,2.9,1.8,Beginner,Specialized,0,58,$,Rare,Savory,Crispy,Evening,Spring,10.0,3.9,0,0,0,Low,Snack,11.89,Hot
376,Recipe_376_Mexican_snack,Instructions for recipe 376,5,5,Basic,Mexican,snack,915.5,49.0,95.9,50.2,0,0,0,0,0,0,1,0,1,6.4,3.5,5.6,0.3,3.7,Beginner,Specialized,1,8,$$,Rare,Savory,Soft,Morning,Summer,5.3,6.9,1,0,0,Medium,Snack,18.44,Cold
377,Recipe_377_Western_lunch,Instructions for recipe 377,31,45,Intermediate,Western,lunch,837.4,23.4,85.1,53.7,0,0,0,0,1,1,1,1,1,60.4,9.1,8.7,3.4,13.0,Beginner,Specialized,1,109,$,Common,Umami,Crispy,Evening,Winter,7.8,8.6,0,0,0,Medium,Side Dish,19.72,Cold
378,Recipe_378_Asian_snack,Instructions for recipe 378,17,12,Basic,Asian,snack,163.0,4.1,8.7,17.4,0,0,0,0,0,1,1,1,0,97.9,5.7,5.4,2.5,9.0,Intermediate,Specialized,0,58,$$$,Common,Bitter,Soft,Morning,Summer,5.5,9.8,0,0,1,Low,Side Dish,8.36,Hot
379,Recipe_379_Asian_dinner,Instructions for recipe 379,79,79,Advanced,Asian,dinner,1056.9,66.1,155.0,29.5,0,0,0,0,0,0,1,1,1,91.5,4.9,1.8,3.7,10.4,Beginner,Basic,1,46,$$,Specialty,Spicy,Creamy,Evening,Fall,9.7,6.5,0,1,0,High,Snack,15.38,Room Temp
380,Recipe_380_Mediterranean_snack,Instructions for recipe 380,30,32,Intermediate,Mediterranean,snack,1080.2,52.1,122.9,49.4,0,0,0,0,0,1,0,0,1,36.9,2.1,7.1,2.6,1.7,Advanced,Professional,1,64,$,Specialty,Sweet,Creamy,Morning,Spring,5.6,4.9,0,0,0,Medium,Snack,4.13,Hot
381,Recipe_381_Asian_snack,Instructions for recipe 381,23,36,Intermediate,Asian,snack,267.9,9.3,49.2,3.6,0,0,0,0,1,1,0,1,1,86.1,7.4,9.9,2.3,14.0,Advanced,Basic,1,114,$$,Rare,Umami,Chewy,Morning,Summer,2.3,3.8,1,0,1,Low,Complete Meal,15.95,Room Temp
382,Recipe_382_Western_lunch,Instructions for recipe 382,84,115,Advanced,Western,lunch,1166.2,63.9,115.2,68.3,0,0,1,0,0,0,1,1,1,34.3,1.8,4.7,1.7,0.8,Beginner,Basic,0,14,$$,Common,Bitter,Soft,Evening,All Season,3.0,9.9,0,0,0,Medium,Side Dish,11.24,Room Temp
